Rank: 1, Movie: 3740, Rating: 5.0
Rank: 516, Movie: 4022, Rating: 3.6081394791339996
Rank: 517, Movie: 111, Rating: 3.607904848114879
Rank: 518, Movie: 1393, Rating: 3.6042130869770275
Rank: 519, Movie: 1580, Rating: 3.6037933303825915
Rank: 520, Movie: 7099, Rating: 3.6022532032194348
Rank: 521, Movie: 18, Rating: 3.6
Rank: 522, Movie: 48, Rating: 3.6
Rank: 523, Movie: 49278, Rating: 3.6
Rank: 524, Movie: 2124, Rating: 3.6
Rank: 525, Movie: 2687, Rating: 3.6
Rank: 526, Movie: 2989, Rating: 3.6
Rank: 527, Movie: 3638, Rating: 3.6
Rank: 528, Movie: 52952, Rating: 3.6
Rank: 529, Movie: 4148, Rating: 3.6
Rank: 530, Movie: 4887, Rating: 3.6
Rank: 531, Movie: 1035, Rating: 3.5989510946296455
Rank: 532, Movie: 1961, Rating: 3.5989510946296455
Rank: 533, Movie: 509, Rating: 3.5968366938448653
Rank: 534, Movie: 903, Rating: 3.5968366938448653
Rank: 535, Movie: 1233, Rating: 3.5968366938448653
Rank: 536, Movie: 69757, Rating: 3.59655785260965
Rank: 537, Movie: 86332, Rating: 3.592180766534966
Rank: 538, Movie: 1378, Rating: 3.589869022278922
Rank: 539, Movie: 2355, Rating: 3.5876288659793807
Rank: 540, Movie: 79057, Rating: 3.5876288659793807
Rank: 541, Movie: 96079, Rating: 3.5876288659793807
Rank: 542, Movie: 1129, Rating: 3.5868781939021672
Rank: 543, Movie: 457, Rating: 3.5839145382341715
Rank: 544, Movie: 3033, Rating: 3.580966569213891
Rank: 545, Movie: 2193, Rating: 3.5805664918580544
Rank: 546, Movie: 88744, Rating: 3.5790028337945223
Rank: 547, Movie: 4446, Rating: 3.5714285714285716
Rank: 548, Movie: 45431, Rating: 3.5670103092783503
Rank: 549, Movie: 73017, Rating: 3.566067666340225
Rank: 550, Movie: 33166, Rating: 3.5649522882478046
Rank: 551, Movie: 68237, Rating: 3.564575131106459
Rank: 552, Movie: 1101, Rating: 3.5644745159184663
Rank: 553, Movie: 3489, Rating: 3.5589756397217567
Rank: 554, Movie: 3175, Rating: 3.5555555555555554
Rank: 555, Movie: 8360, Rating: 3.5422617904110614
Rank: 556, Movie: 88129, Rating: 3.540137307311917
Rank: 557, Movie: 2502, Rating: 3.538236394804
Rank: 558, Movie: 3578, Rating: 3.535609093430325
Rank: 559, Movie: 3949, Rating: 3.5308147310782507
Rank: 560, Movie: 52973, Rating: 3.5293442623854148
Rank: 561, Movie: 93510, Rating: 3.5283245929027296
Rank: 562, Movie: 3210, Rating: 3.5269632266457727
Rank: 563, Movie: 4641, Rating: 3.526380612932215
Rank: 564, Movie: 71899, Rating: 3.5190630462769126
Rank: 565, Movie: 79091, Rating: 3.518706444460486
Rank: 566, Movie: 81156, Rating: 3.5141622964513646
Rank: 567, Movie: 8132, Rating: 3.5141622964513646
Rank: 568, Movie: 122920, Rating: 3.5137891459796284
Rank: 569, Movie: 4489, Rating: 3.5137891459796284
Rank: 570, Movie: 61024, Rating: 3.513473326347193
Rank: 571, Movie: 1302, Rating: 3.5128205128205123
Rank: 572, Movie: 2858, Rating: 3.512787385378903
Rank: 573, Movie: 34437, Rating: 3.509353222230243
Rank: 574, Movie: 76093, Rating: 3.509353222230243
Rank: 575, Movie: 104241, Rating: 3.509353222230243
Rank: 576, Movie: 64839, Rating: 3.5079956803757977
Rank: 577, Movie: 89745, Rating: 3.5075214372732617
Rank: 578, Movie: 69122, Rating: 3.506982263342327
Rank: 579, Movie: 2692, Rating: 3.5066055703324874
Rank: 580, Movie: 61323, Rating: 3.5055702534831803
Rank: 581, Movie: 72998, Rating: 3.500153624594632
Rank: 582, Movie: 62, Rating: 3.5
Rank: 583, Movie: 164179, Rating: 3.5
Rank: 584, Movie: 339, Rating: 3.5
Rank: 585, Movie: 524, Rating: 3.5
Rank: 586, Movie: 852, Rating: 3.5
Rank: 587, Movie: 66509, Rating: 3.5
Rank: 588, Movie: 1060, Rating: 3.5
Rank: 589, Movie: 58803, Rating: 3.5
Rank: 590, Movie: 1476, Rating: 3.5
Rank: 591, Movie: 1479, Rating: 3.5
Rank: 592, Movie: 1616, Rating: 3.5
Rank: 593, Movie: 1729, Rating: 3.5
Rank: 594, Movie: 1884, Rating: 3.5
Rank: 595, Movie: 1924, Rating: 3.5
Rank: 596, Movie: 2231, Rating: 3.5
Rank: 597, Movie: 2245, Rating: 3.5
Rank: 598, Movie: 3107, Rating: 3.5
Rank: 599, Movie: 3174, Rating: 3.5
Rank: 600, Movie: 106487, Rating: 3.5
Rank: 601, Movie: 85414, Rating: 3.5
Rank: 602, Movie: 36519, Rating: 3.5
Rank: 603, Movie: 44761, Rating: 3.5
Rank: 604, Movie: 3988, Rating: 3.5
Rank: 605, Movie: 4728, Rating: 3.5
Rank: 606, Movie: 5267, Rating: 3.5
Rank: 607, Movie: 62849, Rating: 3.5
Rank: 608, Movie: 112183, Rating: 3.5
Rank: 609, Movie: 46965, Rating: 3.5
Rank: 610, Movie: 47200, Rating: 3.5
Rank: 611, Movie: 329, Rating: 3.4999999999999996
Rank: 612, Movie: 8641, Rating: 3.4960338717062673
Rank: 613, Movie: 1918, Rating: 3.489690721649484
Rank: 614, Movie: 253, Rating: 3.487179487179487
Rank: 615, Movie: 52885, Rating: 3.4858377035486354
Rank: 616, Movie: 377, Rating: 3.47935682158352
Rank: 617, Movie: 1, Rating: 3.4764818710060625
Rank: 618, Movie: 3623, Rating: 3.476406105117281
Rank: 619, Movie: 4226, Rating: 3.4751304862930135
Rank: 620, Movie: 440, Rating: 3.474358974358974
Rank: 621, Movie: 51255, Rating: 3.4743429036515234
Rank: 622, Movie: 5349, Rating: 3.464838234973802
Rank: 623, Movie: 673, Rating: 3.4615384615384612
Rank: 624, Movie: 4677, Rating: 3.4615384615384612
Rank: 625, Movie: 4848, Rating: 3.4615384615384612
Rank: 626, Movie: 1036, Rating: 3.4585881636611076
Rank: 627, Movie: 5308, Rating: 3.45
Rank: 628, Movie: 54001, Rating: 3.449952747731787
Rank: 629, Movie: 780, Rating: 3.449185620386326
Rank: 630, Movie: 3948, Rating: 3.444960442935399
Rank: 631, Movie: 68358, Rating: 3.444805194805195
Rank: 632, Movie: 4874, Rating: 3.4444444444444446
Rank: 633, Movie: 6377, Rating: 3.4443690148596016
Rank: 634, Movie: 1587, Rating: 3.4439206851311264
Rank: 635, Movie: 95441, Rating: 3.4431674629856883
Rank: 636, Movie: 1197, Rating: 3.439437378515778
Rank: 637, Movie: 4963, Rating: 3.438528948213234
Rank: 638, Movie: 500, Rating: 3.4375
Rank: 639, Movie: 60756, Rating: 3.435424868893541
Rank: 640, Movie: 3421, Rating: 3.435424868893541
Rank: 641, Movie: 5971, Rating: 3.435424868893541
Rank: 642, Movie: 34162, Rating: 3.4331585157716074
Rank: 643, Movie: 2012, Rating: 3.4324826432125652
Rank: 644, Movie: 1994, Rating: 3.4296296296296296
Rank: 645, Movie: 899, Rating: 3.4285714285714284
Rank: 646, Movie: 2081, Rating: 3.4285714285714284
Rank: 647, Movie: 6333, Rating: 3.4251610042836265
Rank: 648, Movie: 93326, Rating: 3.4250000000000003
Rank: 649, Movie: 2716, Rating: 3.42231631132802
Rank: 650, Movie: 5254, Rating: 3.4202788289749133
Rank: 651, Movie: 2002, Rating: 3.4166666666666665
Rank: 652, Movie: 56367, Rating: 3.415894454156034
Rank: 653, Movie: 4369, Rating: 3.4148148148148145
Rank: 654, Movie: 596, Rating: 3.4123711340206184
Rank: 655, Movie: 3996, Rating: 3.410599114300725
Rank: 656, Movie: 4896, Rating: 3.4090668763106167
Rank: 657, Movie: 46578, Rating: 3.4090502754240943
Rank: 658, Movie: 1320, Rating: 3.4090128128777395
Rank: 659, Movie: 76077, Rating: 3.4090128128777395
Rank: 660, Movie: 117529, Rating: 3.4090128128777395
Rank: 661, Movie: 6350, Rating: 3.4090128128777395
Rank: 662, Movie: 8636, Rating: 3.407314809047281
Rank: 663, Movie: 2324, Rating: 3.4069730899621398
Rank: 664, Movie: 116823, Rating: 3.4047619047619047
Rank: 665, Movie: 2605, Rating: 3.4031633061551343
Rank: 666, Movie: 70, Rating: 3.4027120100089294
Rank: 667, Movie: 86298, Rating: 3.4000000000000004
Rank: 668, Movie: 2080, Rating: 3.4
Rank: 669, Movie: 1923, Rating: 3.3980205585099705
Rank: 670, Movie: 8368, Rating: 3.3959733865165043
Rank: 671, Movie: 91542, Rating: 3.394979481805533
Rank: 672, Movie: 6870, Rating: 3.3942012241913986
Rank: 673, Movie: 593, Rating: 3.3859610452039886
Rank: 674, Movie: 106072, Rating: 3.3856217223385237
Rank: 675, Movie: 485, Rating: 3.381443298969072
Rank: 676, Movie: 2268, Rating: 3.37523357882593
Rank: 677, Movie: 109374, Rating: 3.3749231640949144
Rank: 678, Movie: 71535, Rating: 3.3728813559322033
Rank: 679, Movie: 2706, Rating: 3.3724986850284484
Rank: 680, Movie: 1610, Rating: 3.3693423547755397
Rank: 681, Movie: 94864, Rating: 3.3682915970466167
Rank: 682, Movie: 4823, Rating: 3.367628481510891
Rank: 683, Movie: 96610, Rating: 3.3662721708220915
Rank: 684, Movie: 94777, Rating: 3.365105077128188
Rank: 685, Movie: 54995, Rating: 3.365105077128188
Rank: 686, Movie: 40732, Rating: 3.365105077128188
Rank: 687, Movie: 4306, Rating: 3.3587636306236757
Rank: 688, Movie: 39183, Rating: 3.358275259280648
Rank: 689, Movie: 1282, Rating: 3.3559322033898304
Rank: 690, Movie: 60040, Rating: 3.3556836816770845
Rank: 691, Movie: 4223, Rating: 3.35157470037064
Rank: 692, Movie: 2628, Rating: 3.3510594609647018
Rank: 693, Movie: 31685, Rating: 3.34985824319536
Rank: 694, Movie: 68319, Rating: 3.348922037050405
Rank: 695, Movie: 5816, Rating: 3.346133510724368
Rank: 696, Movie: 49396, Rating: 3.346042030851275
Rank: 697, Movie: 2019, Rating: 3.346042030851275
Rank: 698, Movie: 141688, Rating: 3.346042030851275
Rank: 699, Movie: 4036, Rating: 3.346042030851275
Rank: 700, Movie: 8972, Rating: 3.345764098298091
Rank: 701, Movie: 30812, Rating: 3.3440165708496856
Rank: 702, Movie: 6957, Rating: 3.3436614019971
Rank: 703, Movie: 1722, Rating: 3.3417785685691404
Rank: 704, Movie: 48738, Rating: 3.339568814820162
Rank: 705, Movie: 2717, Rating: 3.3389830508474576
Rank: 706, Movie: 88125, Rating: 3.33746456079884
Rank: 707, Movie: 4980, Rating: 3.3338802823293343
Rank: 708, Movie: 379, Rating: 3.3333333333333335
Rank: 709, Movie: 508, Rating: 3.3333333333333335
Rank: 710, Movie: 616, Rating: 3.3333333333333335
Rank: 711, Movie: 783, Rating: 3.3333333333333335
Rank: 712, Movie: 908, Rating: 3.3333333333333335
Rank: 713, Movie: 1015, Rating: 3.3333333333333335
Rank: 714, Movie: 1086, Rating: 3.3333333333333335
Rank: 715, Movie: 1095, Rating: 3.3333333333333335
Rank: 716, Movie: 1488, Rating: 3.3333333333333335
Rank: 717, Movie: 1702, Rating: 3.3333333333333335
Rank: 718, Movie: 1907, Rating: 3.3333333333333335
Rank: 719, Movie: 1911, Rating: 3.3333333333333335
Rank: 720, Movie: 2018, Rating: 3.3333333333333335
Rank: 721, Movie: 2052, Rating: 3.3333333333333335
Rank: 722, Movie: 2421, Rating: 3.3333333333333335
Rank: 723, Movie: 2720, Rating: 3.3333333333333335
Rank: 724, Movie: 2761, Rating: 3.3333333333333335
Rank: 725, Movie: 4005, Rating: 3.3333333333333335
Rank: 726, Movie: 4254, Rating: 3.3333333333333335
Rank: 727, Movie: 4387, Rating: 3.3333333333333335
Rank: 728, Movie: 5463, Rating: 3.3333333333333335
Rank: 729, Movie: 5882, Rating: 3.3333333333333335
Rank: 730, Movie: 5957, Rating: 3.3333333333333335
Rank: 731, Movie: 47044, Rating: 3.3333333333333335
Rank: 732, Movie: 6196, Rating: 3.3333333333333335
Rank: 733, Movie: 7376, Rating: 3.3333333333333335
Rank: 734, Movie: 40278, Rating: 3.3333333333333335
Rank: 735, Movie: 40583, Rating: 3.3333333333333335
Rank: 736, Movie: 8961, Rating: 3.329656679993864
Rank: 737, Movie: 55118, Rating: 3.329291641852653
Rank: 738, Movie: 216, Rating: 3.327664302194318
Rank: 739, Movie: 5, Rating: 3.327586206896551
Rank: 740, Movie: 91500, Rating: 3.327586206896551
Rank: 741, Movie: 2005, Rating: 3.320876571983399
Rank: 742, Movie: 1380, Rating: 3.313107255005416
Rank: 743, Movie: 539, Rating: 3.311170687615963
Rank: 744, Movie: 2000, Rating: 3.309077778563944
Rank: 745, Movie: 2710, Rating: 3.3086236645230174
Rank: 746, Movie: 55290, Rating: 3.3067596096583043
Rank: 747, Movie: 1466, Rating: 3.306274606680623
Rank: 748, Movie: 3081, Rating: 3.302083333333334
Rank: 749, Movie: 3300, Rating: 3.3016657377573706
Rank: 750, Movie: 2058, Rating: 3.3
Rank: 751, Movie: 1682, Rating: 3.29980247224474
Rank: 752, Movie: 135861, Rating: 3.2995680375797765
Rank: 753, Movie: 77561, Rating: 3.2946359163974996
Rank: 754, Movie: 115149, Rating: 3.2902832459290274
Rank: 755, Movie: 3984, Rating: 3.2902832459290274
Rank: 756, Movie: 34319, Rating: 3.289190017759784
Rank: 757, Movie: 8371, Rating: 3.288135593220339
Rank: 758, Movie: 6754, Rating: 3.286266298240724
Rank: 759, Movie: 7444, Rating: 3.2857142857142856
Rank: 760, Movie: 158238, Rating: 3.285405741128412
Rank: 761, Movie: 80549, Rating: 3.285405741128412
Rank: 762, Movie: 4018, Rating: 3.2827863880251202
Rank: 763, Movie: 1092, Rating: 3.27680486828487
Rank: 764, Movie: 1645, Rating: 3.27680486828487
Rank: 765, Movie: 1407, Rating: 3.274456275233489
Rank: 766, Movie: 2273, Rating: 3.274074074074074
Rank: 767, Movie: 3702, Rating: 3.2716775946154817
Rank: 768, Movie: 27808, Rating: 3.271243444677047
Rank: 769, Movie: 85401, Rating: 3.271243444677047
Rank: 770, Movie: 3791, Rating: 3.271243444677047
Rank: 771, Movie: 4448, Rating: 3.271243444677047
Rank: 772, Movie: 6867, Rating: 3.271243444677047
Rank: 773, Movie: 6879, Rating: 3.271243444677047
Rank: 774, Movie: 105844, Rating: 3.271243444677047
Rank: 775, Movie: 89492, Rating: 3.271243444677047
Rank: 776, Movie: 81845, Rating: 3.271243444677047
Rank: 777, Movie: 3105, Rating: 3.2692307692307687
Rank: 778, Movie: 344, Rating: 3.263520878431817
Rank: 779, Movie: 53125, Rating: 3.2583553802247707
Rank: 780, Movie: 785, Rating: 3.2570811482256823
Rank: 781, Movie: 91976, Rating: 3.2570811482256823
Rank: 782, Movie: 3852, Rating: 3.2570811482256823
Rank: 783, Movie: 8633, Rating: 3.256410256410256
Rank: 784, Movie: 3510, Rating: 3.255960579857194
Rank: 785, Movie: 49651, Rating: 3.2546766111151215
Rank: 786, Movie: 2542, Rating: 3.2546766111151215
Rank: 787, Movie: 56174, Rating: 3.254398244957856
Rank: 788, Movie: 1253, Rating: 3.25
Rank: 789, Movie: 1688, Rating: 3.25
Rank: 790, Movie: 3256, Rating: 3.25
Rank: 791, Movie: 3911, Rating: 3.25
Rank: 792, Movie: 3969, Rating: 3.25
Rank: 793, Movie: 176101, Rating: 3.25
Rank: 794, Movie: 4084, Rating: 3.25
Rank: 795, Movie: 4487, Rating: 3.25
Rank: 796, Movie: 103253, Rating: 3.25
Rank: 797, Movie: 30816, Rating: 3.25
Rank: 798, Movie: 7263, Rating: 3.25
Rank: 799, Movie: 145, Rating: 3.2456896551724133
Rank: 800, Movie: 5944, Rating: 3.2456896551724133
Rank: 801, Movie: 78209, Rating: 3.2429188517743177
Rank: 802, Movie: 8622, Rating: 3.2414276622077516
Rank: 803, Movie: 4085, Rating: 3.2401702540639503
Rank: 804, Movie: 122904, Rating: 3.2395914308695835
Rank: 805, Movie: 84944, Rating: 3.2383044547303923
Rank: 806, Movie: 5377, Rating: 3.2373700562624137
Rank: 807, Movie: 7254, Rating: 3.2342292778736748
Rank: 808, Movie: 8784, Rating: 3.2298357026732076
Rank: 809, Movie: 1275, Rating: 3.226174590346221
Rank: 810, Movie: 19, Rating: 3.2222222222222223
Rank: 811, Movie: 2105, Rating: 3.22203194960244
Rank: 812, Movie: 51540, Rating: 3.221960342565563
Rank: 813, Movie: 1777, Rating: 3.2196531791907517
Rank: 814, Movie: 36525, Rating: 3.215772422536044
Rank: 815, Movie: 91485, Rating: 3.2125000000000004
Rank: 816, Movie: 91529, Rating: 3.2106298293358977
Rank: 817, Movie: 59784, Rating: 3.206185567010309
Rank: 818, Movie: 106782, Rating: 3.2045064064388695
Rank: 819, Movie: 8528, Rating: 3.2001967724891416
Rank: 820, Movie: 1377, Rating: 3.2
Rank: 821, Movie: 5055, Rating: 3.2
Rank: 822, Movie: 5388, Rating: 3.2
Rank: 823, Movie: 63433, Rating: 3.2
Rank: 824, Movie: 1371, Rating: 3.195876288659793
Rank: 825, Movie: 7445, Rating: 3.195876288659793
Rank: 826, Movie: 2006, Rating: 3.195132161142926
Rank: 827, Movie: 1204, Rating: 3.19367338768973
Rank: 828, Movie: 74458, Rating: 3.1853332110970545
Rank: 829, Movie: 5945, Rating: 3.1847714085454633
Rank: 830, Movie: 139385, Rating: 3.1845127876030532
Rank: 831, Movie: 3317, Rating: 3.1843615330699326
Rank: 832, Movie: 6188, Rating: 3.18153162708712
Rank: 833, Movie: 50912, Rating: 3.179137629640324
Rank: 834, Movie: 79702, Rating: 3.169784407410081
Rank: 835, Movie: 6708, Rating: 3.169784407410081
Rank: 836, Movie: 1042, Rating: 3.1666666666666665
Rank: 837, Movie: 69951, Rating: 3.1666666666666665
Rank: 838, Movie: 55765, Rating: 3.1666666666666665
Rank: 839, Movie: 179819, Rating: 3.1666666666666665
Rank: 840, Movie: 122882, Rating: 3.165529746998047
Rank: 841, Movie: 2302, Rating: 3.1637931034482754
Rank: 842, Movie: 1037, Rating: 3.16224989991992
Rank: 843, Movie: 2376, Rating: 3.16224989991992
Rank: 844, Movie: 3798, Rating: 3.16224989991992
Rank: 845, Movie: 40819, Rating: 3.1594349991237896
Rank: 846, Movie: 8807, Rating: 3.154674619204889
Rank: 847, Movie: 108190, Rating: 3.154639175257732
Rank: 848, Movie: 76251, Rating: 3.152732058287628
Rank: 849, Movie: 35836, Rating: 3.148167453495523
Rank: 850, Movie: 37733, Rating: 3.1476923558625622
Rank: 851, Movie: 1047, Rating: 3.142857142857143
Rank: 852, Movie: 4367, Rating: 3.142857142857143
Rank: 853, Movie: 4015, Rating: 3.1407100925202354
Rank: 854, Movie: 5445, Rating: 3.135971370336309
Rank: 855, Movie: 135569, Rating: 3.134615384615384
Rank: 856, Movie: 4270, Rating: 3.131078710527727
Rank: 857, Movie: 6934, Rating: 3.127280937851181
Rank: 858, Movie: 61132, Rating: 3.1267455658355816
Rank: 859, Movie: 91658, Rating: 3.1247852354137833
Rank: 860, Movie: 106489, Rating: 3.124538701014887
Rank: 861, Movie: 466, Rating: 3.1205133112758716
Rank: 862, Movie: 1517, Rating: 3.114877497089169
Rank: 863, Movie: 3753, Rating: 3.1145833333333335
Rank: 864, Movie: 2683, Rating: 3.1119588700709615
Rank: 865, Movie: 2541, Rating: 3.1111935096464207
Rank: 866, Movie: 41566, Rating: 3.1098265895953756
Rank: 867, Movie: 4816, Rating: 3.1098265895953756
Rank: 868, Movie: 5218, Rating: 3.1091630790499707
Rank: 869, Movie: 6378, Rating: 3.105593844234141
Rank: 870, Movie: 153, Rating: 3.101946349328643
Rank: 871, Movie: 99114, Rating: 3.1000491689345515
Rank: 872, Movie: 33004, Rating: 3.0989583333333335
Rank: 873, Movie: 6807, Rating: 3.0942454259352834
Rank: 874, Movie: 8917, Rating: 3.084660845341687
Rank: 875, Movie: 45517, Rating: 3.0833333333333335
Rank: 876, Movie: 4370, Rating: 3.076923076923077
Rank: 877, Movie: 586, Rating: 3.0643669066622814
Rank: 878, Movie: 733, Rating: 3.0633280750073855
Rank: 879, Movie: 5378, Rating: 3.061217424867246
Rank: 880, Movie: 52722, Rating: 3.057549575063207
Rank: 881, Movie: 1721, Rating: 3.055952035619867
Rank: 882, Movie: 1250, Rating: 3.051282051282051
Rank: 883, Movie: 2403, Rating: 3.0508474576271185
Rank: 884, Movie: 5541, Rating: 3.0508474576271185
Rank: 885, Movie: 4720, Rating: 3.046766111151215
Rank: 886, Movie: 84772, Rating: 3.0459449804895424
Rank: 887, Movie: 6373, Rating: 3.0448730425662345
Rank: 888, Movie: 4447, Rating: 3.044410637928666
Rank: 889, Movie: 6218, Rating: 3.043271049470692
Rank: 890, Movie: 65514, Rating: 3.0381260925538256
Rank: 891, Movie: 3617, Rating: 3.0352776286544154
Rank: 892, Movie: 3967, Rating: 3.0283245929027296
Rank: 893, Movie: 111113, Rating: 3.0283245929027296
Rank: 894, Movie: 86880, Rating: 3.0283245929027296
Rank: 895, Movie: 112138, Rating: 3.0283245929027296
Rank: 896, Movie: 2134, Rating: 3.0263806129322144
Rank: 897, Movie: 2416, Rating: 3.0263806129322144
Rank: 898, Movie: 146656, Rating: 3.025
Rank: 899, Movie: 79592, Rating: 3.0191977431468784
Rank: 900, Movie: 5047, Rating: 3.0190630462769126
Rank: 901, Movie: 5608, Rating: 3.0190630462769126
Rank: 902, Movie: 64231, Rating: 3.0190630462769126
Rank: 903, Movie: 7090, Rating: 3.018706444460486
Rank: 904, Movie: 4299, Rating: 3.0170952914374736
Rank: 905, Movie: 1608, Rating: 3.016189051999791
Rank: 906, Movie: 30825, Rating: 3.0159913607515954
Rank: 907, Movie: 3408, Rating: 3.015176230326884
Rank: 908, Movie: 3863, Rating: 3.0141622964513646
Rank: 909, Movie: 45672, Rating: 3.0141622964513646
Rank: 910, Movie: 79134, Rating: 3.0141622964513646
Rank: 911, Movie: 5992, Rating: 3.0141622964513646
Rank: 912, Movie: 6586, Rating: 3.0141622964513646
Rank: 913, Movie: 39444, Rating: 3.0141622964513646
Rank: 914, Movie: 88810, Rating: 3.0141622964513646
Rank: 915, Movie: 105213, Rating: 3.0141622964513646
Rank: 916, Movie: 108932, Rating: 3.0131740806661442
Rank: 917, Movie: 59022, Rating: 3.009353222230243
Rank: 918, Movie: 5902, Rating: 3.009353222230243
Rank: 919, Movie: 31225, Rating: 3.009353222230243
Rank: 920, Movie: 136020, Rating: 3.0008204234940012
Rank: 921, Movie: 82461, Rating: 3.0000000000000004
Rank: 922, Movie: 8783, Rating: 3.0000000000000004
Rank: 923, Movie: 1674, Rating: 3.0000000000000004
Rank: 924, Movie: 2375, Rating: 3.0000000000000004
Rank: 925, Movie: 2404, Rating: 3.0000000000000004
Rank: 926, Movie: 65682, Rating: 3.0
Rank: 927, Movie: 161, Rating: 3.0
Rank: 928, Movie: 333, Rating: 3.0
Rank: 929, Movie: 349, Rating: 3.0
Rank: 930, Movie: 405, Rating: 3.0
Rank: 931, Movie: 431, Rating: 3.0
Rank: 932, Movie: 8623, Rating: 3.0
Rank: 933, Movie: 65982, Rating: 3.0
Rank: 934, Movie: 8640, Rating: 3.0
Rank: 935, Movie: 719, Rating: 3.0
Rank: 936, Movie: 8985, Rating: 3.0
Rank: 937, Movie: 832, Rating: 3.0
Rank: 938, Movie: 42004, Rating: 3.0
Rank: 939, Movie: 1199, Rating: 3.0
Rank: 940, Movie: 1590, Rating: 3.0
Rank: 941, Movie: 1831, Rating: 3.0
Rank: 942, Movie: 67923, Rating: 3.0
Rank: 943, Movie: 2722, Rating: 3.0
Rank: 944, Movie: 60126, Rating: 3.0
Rank: 945, Movie: 2826, Rating: 3.0
Rank: 946, Movie: 43936, Rating: 3.0
Rank: 947, Movie: 27706, Rating: 3.0
Rank: 948, Movie: 3246, Rating: 3.0
Rank: 949, Movie: 3247, Rating: 3.0
Rank: 950, Movie: 3264, Rating: 3.0
Rank: 951, Movie: 3269, Rating: 3.0
Rank: 952, Movie: 3273, Rating: 3.0
Rank: 953, Movie: 3452, Rating: 3.0
Rank: 954, Movie: 3556, Rating: 3.0
Rank: 955, Movie: 3752, Rating: 3.0
Rank: 956, Movie: 3980, Rating: 3.0
Rank: 957, Movie: 3986, Rating: 3.0
Rank: 958, Movie: 118696, Rating: 3.0
Rank: 959, Movie: 4017, Rating: 3.0
Rank: 960, Movie: 4034, Rating: 3.0
Rank: 961, Movie: 69844, Rating: 3.0
Rank: 962, Movie: 4638, Rating: 3.0
Rank: 963, Movie: 78469, Rating: 3.0
Rank: 964, Movie: 86911, Rating: 3.0
Rank: 965, Movie: 103341, Rating: 3.0
Rank: 966, Movie: 5171, Rating: 3.0
Rank: 967, Movie: 103772, Rating: 3.0
Rank: 968, Movie: 5507, Rating: 3.0
Rank: 969, Movie: 5621, Rating: 3.0
Rank: 970, Movie: 5954, Rating: 3.0
Rank: 971, Movie: 55276, Rating: 3.0
Rank: 972, Movie: 6155, Rating: 3.0
Rank: 973, Movie: 30810, Rating: 3.0
Rank: 974, Movie: 6383, Rating: 3.0
Rank: 975, Movie: 64030, Rating: 3.0
Rank: 976, Movie: 6709, Rating: 3.0
Rank: 977, Movie: 31420, Rating: 3.0
Rank: 978, Movie: 7149, Rating: 3.0
Rank: 979, Movie: 7163, Rating: 3.0
Rank: 980, Movie: 7317, Rating: 3.0
Rank: 981, Movie: 32017, Rating: 3.0
Rank: 982, Movie: 32019, Rating: 3.0
Rank: 983, Movie: 7649, Rating: 3.0
Rank: 984, Movie: 65088, Rating: 3.0
Rank: 985, Movie: 81591, Rating: 3.0
Rank: 986, Movie: 81834, Rating: 3.0
Rank: 987, Movie: 1485, Rating: 2.9999999999999996
Rank: 988, Movie: 5464, Rating: 2.9999999999999996
Rank: 989, Movie: 122922, Rating: 2.9896907216494846
Rank: 990, Movie: 5110, Rating: 2.9858377035486354
Rank: 991, Movie: 2294, Rating: 2.979381443298969
Rank: 992, Movie: 95167, Rating: 2.9750000000000005
Rank: 993, Movie: 63859, Rating: 2.9750000000000005
Rank: 994, Movie: 8914, Rating: 2.9716754070972704
Rank: 995, Movie: 34, Rating: 2.963609111147652
Rank: 996, Movie: 367, Rating: 2.954133354083589
Rank: 997, Movie: 95875, Rating: 2.9523809523809526
Rank: 998, Movie: 2422, Rating: 2.952380952380952
Rank: 999, Movie: 160438, Rating: 2.95
Rank: 1000, Movie: 786, Rating: 2.949152542372881
Rank: 1001, Movie: 6156, Rating: 2.949152542372881
Rank: 1002, Movie: 3471, Rating: 2.9415515952132054
Rank: 1003, Movie: 7458, Rating: 2.9346425289992952
Rank: 1004, Movie: 62434, Rating: 2.9315448450720876
Rank: 1005, Movie: 3717, Rating: 2.9247915264980793
Rank: 1006, Movie: 110102, Rating: 2.9151077962949596
Rank: 1007, Movie: 442, Rating: 2.90570826614436
Rank: 1008, Movie: 8965, Rating: 2.9047619047619047
Rank: 1009, Movie: 37727, Rating: 2.9047619047619047
Rank: 1010, Movie: 6541, Rating: 2.8999054954635737
Rank: 1011, Movie: 5669, Rating: 2.892449979983984
Rank: 1012, Movie: 1230, Rating: 2.8880891468217658
Rank: 1013, Movie: 63082, Rating: 2.887510933811213
Rank: 1014, Movie: 63131, Rating: 2.886480780683391
Rank: 1015, Movie: 44, Rating: 2.885959515838175
Rank: 1016, Movie: 7454, Rating: 2.8788454181628795
Rank: 1017, Movie: 3253, Rating: 2.874923164094914
Rank: 1018, Movie: 6502, Rating: 2.8740740740740742
Rank: 1019, Movie: 33679, Rating: 2.872082894727173
Rank: 1020, Movie: 3785, Rating: 2.870849737787082
Rank: 1021, Movie: 103249, Rating: 2.870849737787082
Rank: 1022, Movie: 4239, Rating: 2.8650452085477855
Rank: 1023, Movie: 48774, Rating: 2.8639419342178276
Rank: 1024, Movie: 4975, Rating: 2.862854057411284
